# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.29         	((2.378124e+02 -3.205691e-05 8.443693e-21) (1.764930e-02 -3.599582e-09 -2.897404e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.590050e-21 2.079097e-21 1.961328e-06) (-2.075664e-22 -9.477606e-23 1.613751e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.295        	((2.383316e+02 1.980982e-04 7.558326e-21) (1.765409e-02 -3.104432e-09 -2.805233e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.546119e-21 2.129088e-21 -9.611467e-06) (-2.072084e-22 -1.007037e-22 1.411172e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.3          	((2.388875e+02 5.778455e-05 6.610816e-21) (1.765737e-02 -2.659341e-09 -2.713487e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.511611e-21 2.185190e-21 -2.664113e-06) (-2.066399e-22 -1.065567e-22 1.235988e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.305        	((2.384146e+02 3.079681e-04 6.387352e-21) (1.765944e-02 -2.150270e-09 -2.605985e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.440385e-21 2.190427e-21 -1.518869e-05) (-2.054467e-22 -1.127198e-22 1.028531e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.31         	((2.373081e+02 2.514108e-04 6.530995e-21) (1.766049e-02 -1.634781e-09 -2.496856e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.353452e-21 2.170405e-21 -1.234339e-05) (-2.038407e-22 -1.186475e-22 8.164534e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.315        	((2.370428e+02 1.476689e-04 5.998308e-21) (1.766026e-02 -1.150020e-09 -2.378540e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.291345e-21 2.193382e-21 -7.199692e-06) (-2.021083e-22 -1.247855e-22 6.215434e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.32         	((2.350945e+02 4.358612e-04 6.586982e-21) (1.765923e-02 -5.761205e-10 -2.238639e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.180144e-21 2.140511e-21 -2.155263e-05) (-1.995173e-22 -1.315415e-22 3.814725e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.325        	((2.333174e+02 2.684433e-04 7.155161e-21) (1.765739e-02 -4.819340e-11 -2.123495e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.064425e-21 2.086433e-21 -1.318261e-05) (-1.975276e-22 -1.366719e-22 1.639148e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.33         	((2.324349e+02 1.156038e-04 6.722452e-21) (1.765437e-02 4.369733e-10 -1.922942e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.990012e-21 2.098091e-21 -5.555830e-06) (-1.959605e-22 -1.456190e-22 -3.030628e-12) (0.000000e+00 0.000000e+00 0.000000e+00))
0.335        	((2.320664e+02 3.560715e-04 5.772498e-21) (1.765000e-02 1.005889e-09 -1.692961e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.937542e-21 2.143408e-21 -1.761283e-05) (-1.948118e-22 -1.557957e-22 -2.651780e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.34         	((2.305885e+02 4.667475e-04 6.058364e-21) (1.764476e-02 1.603051e-09 -1.851022e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.829754e-21 2.103920e-21 -2.319820e-05) (-1.890643e-22 -1.476287e-22 -5.138028e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.345        	((2.297669e+02 2.102758e-04 5.643066e-21) (1.763833e-02 2.143470e-09 -1.741264e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.752385e-21 2.114393e-21 -1.041343e-05) (-1.859803e-22 -1.515837e-22 -7.328614e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.35         	((2.296512e+02 2.877425e-04 4.778796e-21) (1.763047e-02 2.710509e-09 -1.616653e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.698746e-21 2.158449e-21 -1.435562e-05) (-1.832032e-22 -1.561156e-22 -9.642146e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.355        	((2.295317e+02 1.617990e-04 4.293485e-21) (1.762117e-02 3.224838e-09 -1.450635e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.636723e-21 2.186168e-21 -8.118372e-06) (-1.803032e-22 -1.623869e-22 -1.168031e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
