# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.005        	((3.025910e+04 3.871642e-02 -2.216053e-18) (3.829275e-01 3.647857e-07 -4.900322e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.199901e-17 -4.302181e-18 -2.109315e-03) (3.137151e-21 -4.526691e-19 -2.065959e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.01         	((-2.914907e+02 -4.534736e-02 9.714092e-20) (3.853235e-01 -4.867895e-08 -3.676706e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.499107e-21 -7.168610e-21 2.274627e-03) (6.748559e-22 1.576681e-20 -2.305653e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
0.015        	((-2.127602e+02 -1.897047e-03 9.278624e-20) (3.873217e-01 -7.719867e-08 -5.632338e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.196661e-21 -6.172196e-21 1.017548e-04) (7.486624e-22 1.417157e-20 1.585230e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.02         	((-1.569964e+02 -8.038298e-05 8.884519e-20) (3.890595e-01 -8.895033e-08 -7.449139e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.544338e-22 -5.437771e-21 1.060474e-05) (6.664770e-22 1.263506e-20 2.277073e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.025        	((-1.144604e+02 -1.016478e-03 8.505681e-20) (3.906243e-01 -9.932914e-08 -7.830663e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.801014e-22 -4.885312e-21 5.710664e-05) (-1.099326e-22 1.192471e-20 2.877631e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.03         	((-8.058506e+01 -1.421878e-03 8.170986e-20) (3.920769e-01 -1.128455e-07 -8.204507e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.545322e-21 -4.442069e-21 7.711109e-05) (-6.327004e-22 1.123618e-20 3.639118e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.035        	((-5.267958e+01 -1.202312e-03 7.876562e-20) (3.934574e-01 -1.153353e-07 -8.665299e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.179245e-21 -4.074326e-21 6.590045e-05) (-9.369145e-22 1.055166e-20 3.847992e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.04         	((-2.900219e+01 -2.383325e-03 7.603420e-20) (3.947925e-01 -1.471655e-07 -8.717933e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.562025e-21 -3.767608e-21 1.247356e-04) (-1.333751e-21 1.015347e-20 5.538585e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.045        	((-8.886106e+00 -2.558555e-03 7.374418e-20) (3.961013e-01 -1.719386e-07 -9.461980e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.000909e-21 -3.492645e-21 1.333177e-04) (-1.175709e-21 9.362538e-21 6.890823e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.05         	((8.816672e+00 -1.825180e-03 7.151958e-20) (3.973949e-01 -1.982007e-07 -9.466728e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.287044e-21 -3.256310e-21 9.647406e-05) (-1.511641e-21 8.995593e-21 8.292976e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
