# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.005        	((3.025719e+04 2.894840e-02 -2.215886e-18) (7.658878e-01 8.507890e-07 -9.786059e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.199907e-17 -4.302203e-18 -1.620902e-03) (6.233021e-21 -9.039569e-19 -4.738043e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.01         	((-2.918232e+02 -3.825184e-02 9.711468e-20) (7.706901e-01 -8.924630e-08 -7.321212e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.514892e-21 -7.180582e-21 1.919850e-03) (1.387140e-21 3.146012e-20 1.278452e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.015        	((-2.128730e+02 -1.853132e-03 9.275993e-20) (7.746937e-01 -1.610292e-07 -1.123773e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.212581e-21 -6.176464e-21 9.955725e-05) (1.495091e-21 2.829676e-20 5.308589e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.02         	((-1.569810e+02 -2.768875e-04 8.880222e-20) (7.781740e-01 -1.993765e-07 -1.486840e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.689656e-22 -5.440301e-21 2.042688e-05) (1.335747e-21 2.522247e-20 7.502855e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.025        	((-1.143596e+02 -1.244842e-03 8.500234e-20) (7.813070e-01 -2.346687e-07 -1.563360e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.661119e-22 -4.886717e-21 6.852088e-05) (-2.100793e-22 2.379868e-20 9.486354e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.03         	((-8.042788e+01 -1.696184e-03 8.164733e-20) (7.842148e-01 -2.754091e-07 -1.638471e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.531643e-21 -4.442683e-21 9.082187e-05) (-1.249550e-21 2.241876e-20 1.174606e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.035        	((-5.248700e+01 -1.596767e-03 7.869762e-20) (7.869775e-01 -2.961655e-07 -1.730849e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.165806e-21 -4.074396e-21 8.561824e-05) (-1.853700e-21 2.104814e-20 1.300298e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.04         	((-2.878730e+01 -2.773478e-03 7.596232e-20) (7.896489e-01 -3.749168e-07 -1.741261e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.548494e-21 -3.767321e-21 1.442380e-04) (-2.645416e-21 2.025212e-20 1.718576e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.045        	((-8.658784e+00 -2.921033e-03 7.367004e-20) (7.922673e-01 -4.389400e-07 -1.889840e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.987712e-21 -3.492100e-21 1.514362e-04) (-2.327933e-21 1.867118e-20 2.065966e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.05         	((9.050422e+00 -2.247508e-03 7.144387e-20) (7.948549e-01 -5.063247e-07 -1.890600e-19) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.274046e-21 -3.255605e-21 1.175850e-04) (-2.998274e-21 1.793847e-20 2.425284e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
