# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.005        	((3.018786e+04 1.437497e-02 -2.210824e-18) (1.534170e+01 2.710125e-06 -1.851795e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.200098e-17 -4.303195e-18 -8.918350e-04) (1.191803e-19 -1.710657e-17 -2.323971e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
0.01         	((-3.026416e+02 -4.290338e-02 9.703810e-20) (1.544530e+01 -1.329222e-05 -1.292589e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.161600e-21 -7.411673e-21 2.152426e-03) (2.609077e-20 5.979110e-19 5.703207e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
0.015        	((-2.158069e+02 -1.518387e-02 9.174682e-20) (1.553030e+01 -2.206998e-05 -2.058487e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.789424e-21 -6.323461e-21 7.660214e-04) (2.898490e-20 5.322216e-19 1.025887e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.02         	((-1.552123e+02 -1.614588e-02 8.718393e-20) (1.560324e+01 -3.135575e-05 -2.765647e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.944551e-22 -5.525334e-21 8.137581e-04) (2.909297e-20 4.698303e-19 1.505344e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.025        	((-1.094888e+02 -1.760587e-02 8.296390e-20) (1.566825e+01 -4.073492e-05 -2.933644e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.630659e-22 -4.930838e-21 8.864231e-04) (2.892641e-21 4.393500e-19 1.989879e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.03         	((-7.357817e+01 -1.762616e-02 7.932987e-20) (1.572809e+01 -5.051675e-05 -3.106116e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.040215e-21 -4.458721e-21 8.871513e-04) (-1.377688e-20 4.100267e-19 2.498341e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.035        	((-4.441841e+01 -2.004019e-02 7.618858e-20) (1.578451e+01 -6.175673e-05 -3.294946e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.678497e-21 -4.071589e-21 1.007606e-03) (-2.336915e-20 3.822895e-19 3.083016e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.04         	((-2.000067e+01 -2.015233e-02 7.333819e-20) (1.583868e+01 -7.318180e-05 -3.330199e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.073205e-21 -3.751308e-21 1.012989e-03) (-3.643925e-20 3.653841e-19 3.679066e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.045        	((5.307616e-01 -1.898239e-02 7.095527e-20) (1.589140e+01 -8.434792e-05 -3.584988e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.512931e-21 -3.467857e-21 9.543068e-04) (-3.107448e-20 3.361078e-19 4.265483e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
0.05         	((1.838985e+01 -1.833578e-02 6.869131e-20) (1.594315e+01 -9.474164e-05 -3.593696e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.817632e-21 -3.224894e-21 9.217995e-04) (-4.225777e-20 3.212407e-19 4.814998e-06) (0.000000e+00 0.000000e+00 0.000000e+00))
