# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.005        	((3.026026e+04 4.450171e-02 -2.216141e-18) (1.531670e-01 1.250630e-07 -1.961902e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.199899e-17 -4.302167e-18 -2.398587e-03) (1.250653e-21 -1.812319e-19 -7.221252e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.01         	((-2.912985e+02 -4.929727e-02 9.714625e-20) (1.541242e-01 -2.227053e-08 -1.476567e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.483942e-21 -7.162881e-21 2.472123e-03) (2.746214e-22 6.309276e-21 -1.151512e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.015        	((-2.126919e+02 -2.011366e-03 9.280086e-20) (1.549227e-01 -3.135635e-08 -2.256260e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.187018e-21 -6.169691e-21 1.074719e-04) (2.993856e-22 5.674119e-21 3.995139e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.02         	((-1.570052e+02 -9.399087e-05 8.887063e-20) (1.556172e-01 -3.354331e-08 -2.983245e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.456124e-22 -5.436254e-21 1.128698e-05) (2.659257e-22 5.059814e-21 5.406433e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.025        	((-1.145204e+02 -8.571486e-04 8.508972e-20) (1.562427e-01 -3.588329e-08 -3.135495e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.886072e-22 -4.884428e-21 4.914254e-05) (-4.547881e-23 4.776159e-21 6.809322e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.03         	((-8.067893e+01 -1.267178e-03 8.174802e-20) (1.568234e-01 -3.957691e-08 -3.284576e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.553649e-21 -4.441643e-21 6.937883e-05) (-2.552750e-22 4.501157e-21 8.916890e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.035        	((-5.279476e+01 -9.734704e-04 7.880741e-20) (1.573754e-01 -3.867154e-08 -3.468585e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.187432e-21 -4.074218e-21 5.446133e-05) (-3.774289e-22 4.227604e-21 8.723963e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.04         	((-2.913083e+01 -2.136183e-03 7.607859e-20) (1.579093e-01 -4.959659e-08 -3.489732e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.570272e-21 -3.767710e-21 1.123816e-04) (-5.363492e-22 4.068354e-21 1.450913e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.045        	((-9.022235e+00 -2.321232e-03 7.379011e-20) (1.584327e-01 -5.784432e-08 -3.787594e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.008948e-21 -3.492908e-21 1.214548e-04) (-4.732478e-22 3.751929e-21 1.901622e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.05         	((8.676639e+00 -1.538347e-03 7.156651e-20) (1.589502e-01 -6.663189e-08 -3.789695e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.294952e-21 -3.256687e-21 8.213570e-05) (-6.077517e-22 3.605060e-21 2.369407e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
