# Forces     
# CofR       : (5.000000e-02 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
0.005        	((3.025949e+04 4.450160e-02 -2.216057e-18) (3.063394e-01 2.707798e-07 -3.921301e-18) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.199900e-17 -4.302176e-18 -2.398576e-03) (2.516439e-21 -3.622444e-19 -1.547530e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.01         	((-2.914282e+02 -4.974976e-02 9.711847e-20) (3.082553e-01 -4.334267e-08 -2.956575e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.494967e-21 -7.167131e-21 2.494747e-03) (5.331932e-22 1.261864e-20 -1.725076e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.015        	((-2.127374e+02 -2.063209e-03 9.278997e-20) (3.098534e-01 -6.431089e-08 -4.507177e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.193412e-21 -6.171406e-21 1.100633e-04) (5.986446e-22 1.134095e-20 9.990068e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
0.02         	((-1.569993e+02 -2.243874e-04 8.885276e-20) (3.112432e-01 -7.155849e-08 -5.960970e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.514649e-22 -5.437303e-21 1.780558e-05) (5.325788e-22 1.011194e-20 1.428393e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.025        	((-1.144804e+02 -9.869063e-04 8.506701e-20) (3.124947e-01 -7.876618e-08 -6.266093e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.829478e-22 -4.885055e-21 5.562884e-05) (-8.905321e-23 9.543941e-21 1.838656e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.03         	((-8.061635e+01 -1.396065e-03 8.172196e-20) (3.136567e-01 -8.843627e-08 -6.565083e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.548084e-21 -4.441967e-21 7.582134e-05) (-5.076243e-22 8.993305e-21 2.377882e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.035        	((-5.271799e+01 -1.163187e-03 7.877913e-20) (3.147609e-01 -8.901428e-08 -6.933753e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.181933e-21 -4.074328e-21 6.394514e-05) (-7.511929e-22 8.445767e-21 2.463486e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.04         	((-2.904508e+01 -2.291127e-03 7.604884e-20) (3.158288e-01 -1.133698e-07 -6.976145e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.564697e-21 -3.767673e-21 1.201267e-04) (-1.068687e-21 8.127155e-21 3.750196e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.045        	((-8.931498e+00 -2.492720e-03 7.375963e-20) (3.168758e-01 -1.320085e-07 -7.571792e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.003482e-21 -3.492754e-21 1.300270e-04) (-9.422050e-22 7.494280e-21 4.764165e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.05         	((8.769987e+00 -1.701019e-03 7.153573e-20) (3.179107e-01 -1.518802e-07 -7.575931e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.289540e-21 -3.256443e-21 9.026707e-05) (-1.210943e-21 7.200587e-21 5.820082e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.055        	((2.441516e+01 -1.073229e-03 6.955839e-20) (3.189398e-01 -1.627338e-07 -7.760243e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.583566e-21 -3.039643e-21 5.872267e-05) (-1.193672e-21 6.803735e-21 6.407765e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.06         	((3.859284e+01 -1.099400e-03 6.763466e-20) (3.199664e-01 -1.727062e-07 -7.627010e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.770856e-21 -2.846019e-21 5.988008e-05) (-1.298954e-21 6.606918e-21 6.952665e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.065        	((5.126918e+01 -1.237419e-03 6.589578e-20) (3.209936e-01 -1.823669e-07 -7.717980e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.024218e-21 -2.662810e-21 6.664491e-05) (-1.356457e-21 6.296928e-21 7.484408e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.07         	((6.280003e+01 -8.451826e-04 6.423751e-20) (3.220226e-01 -1.883515e-07 -7.782975e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.253190e-21 -2.491702e-21 4.690345e-05) (-1.441604e-21 6.024159e-21 7.824643e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.075        	((7.335375e+01 -9.795708e-04 6.265873e-20) (3.230537e-01 -1.945734e-07 -7.865821e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.463573e-21 -2.329884e-21 5.349960e-05) (-1.505011e-21 5.763404e-21 8.176670e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.08         	((8.307221e+01 -1.036758e-03 6.113936e-20) (3.240867e-01 -2.011594e-07 -7.949942e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.651558e-21 -2.176106e-21 5.624071e-05) (-1.561256e-21 5.521683e-21 8.546786e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.085        	((9.221945e+01 -1.673166e-03 5.962806e-20) (3.251204e-01 -2.096364e-07 -7.912202e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.744455e-21 -2.031628e-21 8.794380e-05) (-1.518016e-21 5.371082e-21 9.020916e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.09         	((1.004566e+02 -4.708374e-04 5.824050e-20) (3.261552e-01 -2.165602e-07 -8.127675e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.953864e-21 -1.888231e-21 2.772075e-05) (-1.607396e-21 5.076599e-21 9.421165e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.095        	((1.084130e+02 -1.640714e-03 5.680894e-20) (3.271888e-01 -2.252150e-07 -8.077320e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.008599e-21 -1.755123e-21 8.610476e-05) (-1.575659e-21 4.953521e-21 9.898101e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
0.1          	((1.155581e+02 -3.384595e-04 5.550288e-20) (3.282215e-01 -2.317721e-07 -8.301179e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.197230e-21 -1.621846e-21 2.089277e-05) (-1.706188e-21 4.669693e-21 1.027515e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.105        	((1.225286e+02 -1.754816e-03 5.415364e-20) (3.292507e-01 -2.419179e-07 -8.259384e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.236642e-21 -1.498233e-21 9.160766e-05) (-1.729239e-21 4.557158e-21 1.082298e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
0.11         	((1.288527e+02 -3.411351e-04 5.291823e-20) (3.302763e-01 -2.479417e-07 -8.436777e-20) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.378631e-21 -1.375076e-21 2.082901e-05) (-1.872123e-21 4.319501e-21 1.117013e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
